0.2,0.301156,895.523,805.196
0.2,0.307281,891.575,803.356
0.2,0.313409,882.541,793.047
0.2,0.31954,887.373,790.7
0.2,0.325674,891.921,801.683
0.2,0.331808,893.491,806.836
0.2,0.337943,891.653,806.795
0.2,0.344077,899.637,815.719
0.2,0.35021,1007.62,899.455
0.2,0.356341,885.332,801.035
0.2,0.36247,893.812,801.348
0.2,0.368594,936.57,834.112
0.2,0.374714,913.166,837.803
0.2,0.380829,897.074,814.25
0.2,0.386939,892.52,805.614
0.2,0.393042,1024.17,912.336
0.2,0.399139,898.372,809.584
0.2,0.405229,1006.03,893.267
0.2,0.41131,886.9,803.001
0.2,0.417385,889.536,806.204
0.2,0.42345,958.312,859.483
0.2,0.429508,930.4,822.531
0.2,0.435557,915.954,815.706
0.2,0.441597,912.582,821.21
0.2,0.447629,911.9,814.214
0.2,0.453652,905.901,807.973
0.2,0.459666,905.824,814.732
0.2,0.465672,897.672,807.045
0.2,0.471669,895.802,806.261
0.2,0.477659,973.886,866.91
0.2,0.48364,902.469,819.804
0.2,0.489613,895.636,804.113
0.2,0.495579,893.242,801.678
0.2,0.501537,892.783,807.788
0.2,0.507488,894.58,810.716
0.2,0.513433,888.952,803.985
0.2,0.51937,890.512,806.264
0.2,0.525301,890.896,802.267
0.2,0.531226,898.85,811.764
0.2,0.537145,1000.11,885.449
0.2,0.543058,900.913,816.311
0.2,0.548965,898.62,813.428
0.2,0.554866,897.948,807.581
0.2,0.560762,901.823,812.596
0.2,0.566652,1001.89,874.317
0.2,0.572537,895.352,804.803
0.2,0.578416,895.53,804.755
0.2,0.58429,894.373,808.046
0.2,0.590157,897.85,811.09
0.2,0.596019,890.216,801.766
0.2,0.601874,1017.46,902.885
0.2,0.607723,898.982,806.175
0.2,0.613566,899.663,810.693
0.2,0.619401,893.256,802.174
0.2,0.625228,915.68,826.66
0.2,0.631048,945.063,833.529
0.2,0.636859,952.067,854.405
0.2,0.642661,919.662,824.712
0.2,0.648455,903.2,807.029
0.2,0.654238,901.561,805.131
0.2,0.660011,903.386,810.607
0.2,0.665773,1015.83,887.531
0.2,0.671525,892.804,797.223
0.2,0.677264,894.611,801.216
0.2,0.682992,924.117,816.623
0.2,0.688707,924.791,823.867
0.2,0.69441,897.236,801.179
0.2,0.7001,1005.32,890.945
0.2,0.705777,901.773,806.934
0.2,0.711442,1022.35,894.205
0.2,0.717094,899.134,799.594
0.2,0.722733,915.099,821.793
0.2,0.728361,976.251,834.123
0.2,0.733977,900.924,800.297
0.2,0.739582,895.308,793.237
0.2,0.745177,898.016,794.603
0.2,0.750762,906.14,802.406
0.2,0.75634,908.586,804.807
0.2,0.76191,907.895,804.083
0.2,0.767475,906.63,805.964
0.2,0.773035,898.137,797.676
0.2,0.778592,901.693,797.472
0.2,0.784148,901.552,798.379
0.2,0.789704,901.165,794.894
